folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
2167070609,1,01,1,5,03,279,0,1,55,4400
2167070609,1,01,1,4,12,187,1,6,80,1440
2167070609,1,01,1,4,12,187,1,1,200,3600
2167070609,1,01,1,4,10,229,1,1,1,360
2167070609,1,01,1,4,09,079,1,1,1,480
2167070609,1,01,1,4,08,041,1,1,1,15
2167070609,1,01,1,4,07,159,1,1,120,1440
2167070609,1,01,1,4,04,039,1,1,50,1250
2167070609,1,01,1,4,05,225,1,1,32,480
2167070611,1,02,2,5,05,254,0,1,2,1600
2167070611,1,02,2,5,01,250,0,1,30,4200
2167070611,1,02,2,5,07,279,0,1,21,1680
2167071202,1,01,1,4,06,074,1,1,30,200
2167071202,1,01,1,4,01,140,1,1,250,1750
2167071202,1,01,1,4,02,088,1,1,25,300
2167071202,1,01,1,4,04,098,1,1,15,600
2167071202,1,01,1,4,05,087,1,1,90,1500
2167071202,1,01,1,4,07,008,1,1,10,300
2167071202,1,01,1,4,08,048,1,1,20,375
2167071204,1,01,1,4,07,085,1,1,20,300
2167071204,1,01,1,4,01,141,1,1,125,750
2167071204,1,01,1,4,02,088,1,1,20,360
2167071204,1,01,1,4,04,098,1,1,16,300
2167071204,1,01,1,4,05,131,1,1,15,300
2167071508,1,03,1,5,02,250,0,1,1,200
2167071508,1,03,1,5,03,279,0,1,6,270
2167071713,1,01,2,4,02,098,1,1,20,560
2167071713,1,02,1,5,04,279,0,6,8,420
2167071713,1,02,1,5,04,279,0,1,24,1260
2167071713,1,02,1,5,03,251,0,1,2,500
2167071713,1,02,1,5,01,250,0,6,2,300
2167071713,1,02,1,5,01,250,0,1,10,1500
2167071713,1,01,2,4,01,140,1,1,100,950
2167071715,1,02,1,4,02,008,1,1,13,260
2167071715,1,02,1,4,01,140,1,1,120,1140
2167071716,1,01,2,5,04,279,0,1,18,1152
2167071716,1,01,2,5,04,279,0,6,6,384
2167071716,1,01,2,5,01,250,0,1,2,400
2167071716,1,01,2,4,01,140,1,6,20,190
2167071716,1,01,2,4,01,140,1,1,100,950
2167071718,1,01,1,4,04,003,1,6,5,50
2167071718,1,01,1,4,04,003,1,1,5,50
2167071718,1,01,1,4,03,079,1,6,3,24
2167071718,1,01,1,5,01,250,0,6,2,240
2167071718,1,01,1,5,02,251,0,6,2,260
2167071718,1,01,1,5,08,294,0,7,216,900
2167071718,1,01,1,5,08,294,0,6,72,300
2167071718,1,01,1,5,07,279,0,6,7,336
2167071718,1,01,1,4,06,133,1,1,2,12
2167071718,1,01,1,4,06,133,1,6,13,78
2167071718,1,01,1,4,07,227,1,1,1,40
2167071718,1,01,1,4,01,140,1,1,49,490
2167071718,1,01,1,4,02,098,1,1,20,760
2167071718,1,01,1,5,07,279,0,1,17,816
2167071718,1,01,1,4,09,087,1,1,1,16
2167071718,1,01,1,4,03,079,1,1,4,32
2167071922,1,01,1,5,05,279,0,1,24,1200
2167071922,1,01,1,5,05,279,0,2,3,100
2167072019,1,01,2,4,03,079,1,6,5,50
2167072019,1,01,2,4,04,140,1,1,50,450
2167072019,1,01,2,4,05,088,1,1,15,225
2167072019,1,01,2,4,01,003,1,1,15,180
2167072019,1,01,2,4,01,003,1,6,10,145
2167072020,1,01,1,4,04,098,1,1,20,600
2167072020,1,01,1,4,06,199,1,1,2,160
2167072020,1,01,1,4,01,140,1,1,1000,9000
2167072020,1,01,1,4,02,088,1,1,10,150
2167072020,1,01,1,5,03,279,0,1,22,1100
2167072022,1,01,1,4,01,140,1,1,350,2250
2167072022,1,01,1,4,02,088,1,1,15,225
2167072022,1,01,1,4,04,098,1,1,50,1500
2167072022,1,01,1,5,01,251,0,1,5,1150
2167072023,1,01,1,5,03,279,0,1,15,750
2167072023,1,01,1,4,04,098,1,1,50,1440
2167072023,1,01,1,5,02,250,0,1,5,1000
2167072023,1,01,1,4,02,088,1,1,5,75
2167072023,1,01,1,4,01,140,1,1,350,3150
2167072024,1,01,2,4,02,088,1,1,25,500
2167072024,1,01,2,4,02,088,1,6,25,500
2167072024,1,01,2,4,04,115,1,6,9,288
2167072024,1,01,2,4,04,115,1,1,15,480
2167072024,1,01,2,4,01,140,1,1,150,1050
2167072401,1,01,1,5,04,279,0,1,5,255
2167072401,1,01,1,4,02,088,1,6,7,70
2167072401,1,01,1,4,02,088,1,1,3,30
2167072401,1,01,1,4,01,140,1,1,40,400
2167072401,1,01,1,5,01,250,0,1,1,200
2167072403,1,02,2,4,02,088,1,6,10,120
2167072403,1,02,2,4,02,088,1,1,10,120
2167072403,1,02,2,4,01,140,1,6,35,350
2167072403,1,02,2,4,01,140,1,1,135,1350
2167072404,1,01,2,5,03,279,0,1,19,1240
2167072404,1,01,2,4,03,088,1,6,10,120
2167072404,1,01,2,4,03,088,1,1,10,120
2167072404,1,01,2,4,02,040,1,1,3,90
2167072404,1,01,2,4,01,140,1,1,200,2000
2167072406,1,01,1,4,05,003,1,1,10,140
2167072406,1,01,1,4,03,055,1,6,35,560
2167072406,1,01,1,4,03,055,1,1,15,240
2167072406,1,01,1,4,02,085,1,6,30,450
2167072406,1,01,1,4,02,085,1,1,20,300
2167072406,1,01,1,4,05,003,1,6,20,280
2167072607,1,01,2,4,05,039,1,1,5,125
2167072607,1,01,2,4,04,005,1,1,2,44
2167072607,1,01,2,4,03,194,1,7,30,90
2167072607,1,01,2,4,02,088,1,1,15,600
2167072607,1,01,2,4,01,140,1,1,80,750
2167072607,1,02,1,5,05,294,0,2,150,300
2167072607,1,02,1,5,01,250,0,2,11,1650
2167072607,1,02,1,5,04,279,0,1,20,1120
2167072608,1,02,2,4,01,140,1,1,240,2400
2167072608,1,02,2,4,02,088,1,1,5,200
2167072609,1,01,1,4,02,088,1,1,7,280
2167072609,1,01,1,5,03,284,0,2,420,5040
2167072609,1,01,1,5,05,294,0,2,20,400
2167072609,1,01,1,4,01,140,1,1,250,2500
2167072610,1,01,2,5,05,294,0,6,10,40
2167072610,1,01,2,5,04,279,0,1,8,448
2167072610,1,01,2,5,03,263,0,1,18,2160
2167072610,1,01,2,5,02,251,0,1,3,450
2167072610,1,01,2,5,01,250,0,1,6,780
2167072612,1,02,1,4,06,140,1,1,145,1450
2167072612,1,02,1,4,05,118,1,1,2,50
2167072612,1,02,1,4,04,148,1,1,10,150
2167072612,1,02,1,4,03,055,1,1,10,12
2167072612,1,02,1,4,07,008,1,1,10,400
2167072612,1,02,1,4,02,085,1,1,3,60
2167072813,1,01,2,4,04,087,1,1,10,300
2167072813,1,01,2,4,03,098,1,1,15,600
2167072813,1,01,2,4,07,039,1,1,10,300
2167072814,1,01,1,4,06,095,1,1,5,200
2167072814,1,01,1,4,05,039,1,1,20,400
2167072814,1,01,1,4,04,087,1,1,15,375
2167072814,1,01,1,4,03,098,1,1,50,2400
2167072814,1,01,1,4,02,088,1,1,15,300
2167072814,1,01,1,4,07,194,1,4,60,180
2167072814,1,01,1,5,01,250,0,1,4,800
2167072814,1,01,1,5,02,251,0,1,3,750
2167072814,1,01,1,5,03,279,0,1,10,510
2167072814,1,01,1,4,01,140,1,6,10,90
2167072814,1,01,1,4,01,140,1,1,70,630
2167072817,1,01,2,4,01,140,1,1,50,400
2167072817,1,01,2,4,02,088,1,1,4,72
2167072817,1,01,2,4,05,085,1,1,5,125
2167072818,1,01,1,5,03,251,0,1,5,1150
2167072818,1,01,1,5,05,279,0,1,14,714
2167072818,1,01,1,5,01,250,0,1,6,1620
2167072818,1,01,1,4,08,003,1,1,5,225
2167072818,1,01,1,4,07,176,1,1,12,360
2167072818,1,01,1,4,06,085,1,1,10,400
2167072818,1,01,1,4,03,098,1,1,8,384
2167072818,1,01,1,4,02,088,1,1,6,108
2167072818,1,01,1,4,01,140,1,1,440,4840
2167072818,1,01,1,5,01,250,0,6,3,810
2167073301,1,07,1,5,01,250,0,1,10,1500
2167073301,1,07,1,5,02,279,0,1,23,1150
2167073301,1,07,1,5,03,254,0,1,1,1000
2167073302,1,03,1,5,01,250,0,1,8,800
2167073302,1,01,2,4,01,140,1,1,300,2400
2167073302,1,01,2,4,02,088,1,1,25,500
2167073302,1,03,1,5,02,279,0,1,16,800
2167073303,1,01,2,4,04,037,1,1,20,800
2167073303,1,01,2,4,01,140,1,6,60,60
2167073303,1,01,2,4,02,098,1,1,27,1080
2167073303,1,01,2,4,03,087,1,1,10,200
2167073303,1,01,2,4,06,088,1,1,15,300
2167073303,1,01,2,4,01,140,1,1,300,3000
2167073304,1,01,2,4,01,140,1,1,100,800
2167073304,1,01,2,4,03,088,1,1,10,200
2167073306,1,01,1,4,02,037,1,6,20,1000
2167073306,1,01,1,4,02,037,1,1,10,500
2167073306,1,01,1,4,01,140,1,1,200,2000
2167073306,1,01,1,4,03,088,1,1,20,400
2167073507,1,01,2,4,02,088,1,1,10,250
2167073507,1,01,2,4,01,140,1,1,400,4000
2167073508,1,04,1,5,01,250,0,1,4,1000
2167073508,1,04,1,5,04,279,0,1,24,1176
2167073508,1,04,1,4,02,088,1,1,4,100
2167073508,1,04,1,4,01,140,1,1,300,3000
2167073508,1,04,1,4,03,098,1,1,15,600
2167073509,1,01,1,5,04,279,0,1,23,1127
2167073509,1,01,1,5,03,251,0,1,1,250
2167073509,1,01,1,5,01,250,0,1,1,250
2167073509,1,01,1,4,09,087,1,1,10,300
2167073509,1,01,1,4,07,037,1,6,5,150
2167073509,1,01,1,4,06,103,1,6,70,840
2167073509,1,01,1,4,06,103,1,1,60,720
2167073509,1,01,1,4,04,044,1,6,20,800
2167073509,1,01,1,4,04,044,1,1,30,1200
2167073509,1,01,1,4,03,098,1,1,10,400
2167073509,1,01,1,4,01,140,1,1,450,5400
2167073509,1,01,1,4,08,088,1,1,8,200
2167073510,1,01,1,4,01,140,1,1,500,5000
2167073510,1,01,1,4,02,088,1,1,8,200
2167073510,1,01,1,5,01,250,0,1,6,1200
2167073510,1,01,1,5,04,279,0,1,40,1960
2167073713,1,02,1,5,05,279,0,1,10,1120
2167073713,1,02,1,5,01,250,0,1,4,800
2167073716,1,02,1,5,05,279,0,1,15,1200
2167073716,1,02,1,5,01,250,0,1,10,1500
2167073717,1,01,1,5,01,250,0,1,5,1000
2167073718,1,01,1,4,01,140,1,1,700,7000
2167073718,1,01,1,4,01,140,1,7,7,70
2167073718,1,01,1,4,02,088,1,1,7,210
2167073718,1,01,1,4,02,088,1,7,3,90
2167073718,1,02,1,4,01,140,1,1,300,3000
2167073718,1,03,1,5,01,250,0,1,5,750
2167073718,1,03,1,5,05,279,0,1,10,800
2167073718,1,02,1,4,05,088,1,1,5,150
2167073919,1,01,1,4,01,140,1,1,450,4500
2167073920,1,01,1,4,01,140,1,1,250,2000
2167073920,1,01,1,4,03,194,1,6,100,100
2167073921,1,01,2,4,01,140,1,1,50,500
2167073922,1,02,1,5,01,250,0,1,10,3000
2167073922,1,02,1,5,01,250,0,6,5,1500
2167073922,1,02,1,5,04,279,0,1,50,2400
2167074206,1,01,2,5,03,279,0,6,4,280
2167074206,1,01,2,5,03,279,0,2,26,1820
2167074206,1,01,2,5,03,279,0,1,30,2100
2167074618,1,02,2,5,03,279,0,1,40,2560
2167074618,1,02,2,5,02,251,0,1,1,200
2207075715,1,01,2,4,02,088,1,6,20,300
2207075715,1,01,2,4,01,140,1,6,100,600
2207075715,1,01,2,4,01,140,1,1,100,600
2207075715,1,01,2,4,02,088,1,1,40,600
2207091503,1,02,2,4,01,161,1,1,60,960
2207091503,1,02,2,5,03,279,0,6,2,88
2207091503,1,02,2,4,01,161,1,6,10,160
2207091503,1,02,2,5,03,279,0,1,30,1320
2207117823,1,01,2,4,03,088,1,1,24,300
2207140002,1,02,2,5,01,246,0,1,1,3200
2207151020,1,01,1,4,01,140,1,1,500,2000
2207151020,1,01,1,4,02,194,1,1,100,3500
2207151022,1,01,1,4,01,140,1,1,2000,40000
2207151024,1,01,1,5,03,294,0,2,500,1000
2207189804,1,02,1,5,03,279,0,1,139,8820
2207189804,1,02,1,4,05,095,1,1,1,75
2207189804,1,02,1,4,04,040,1,6,4,100
2207189804,1,02,1,4,04,040,1,1,6,150
2207189804,1,02,1,4,05,095,1,6,1,50
2207189804,1,02,1,4,02,088,1,1,40,1152
2207189804,1,02,1,4,02,088,1,6,20,576
2207189805,1,01,1,4,02,088,1,1,42,1200
2207189805,1,01,1,4,02,088,1,6,21,600
2207189805,1,01,1,4,04,040,1,1,10,250
2207189805,1,01,1,4,06,095,1,1,1,75
2207234404,1,02,2,5,02,279,0,1,161,7728
2207360302,1,01,1,4,01,140,1,1,350,4200
2207360511,1,03,1,5,06,279,0,1,14,980
2207360511,1,03,1,5,03,250,0,1,2,260
2207360511,1,03,1,5,01,254,0,6,1,700
2207360920,1,01,1,5,05,284,0,2,930,18600
2207360920,1,01,1,5,03,250,0,1,6,900
2207382701,1,01,1,5,02,294,0,2,900,1494
2207382701,1,01,1,5,01,241,0,2,48,14466
2207382703,1,03,2,5,03,294,0,6,1800,2700
2207382703,1,03,2,5,02,250,0,1,12,1800
2207382703,1,03,2,5,04,279,0,1,720,2160
2207382703,1,03,2,5,04,279,0,6,120,360
2207383205,1,02,1,4,04,088,1,6,126,2450
2207383205,1,02,1,4,04,088,1,1,36,700
2207385718,1,01,1,6,01,424,0,1,96,2880
2207387306,1,01,2,5,06,294,0,2,3000,1500
2207387306,1,01,2,5,04,284,0,6,22110,442200
2267392306,1,01,2,4,02,088,1,1,6,60
2267392306,1,01,2,4,01,140,1,1,100,600
2267392507,1,01,1,4,01,140,1,1,2560,1400
2267392507,1,01,1,4,02,088,1,1,270,210
2267392511,1,01,1,4,01,140,1,1,500,3000
2267393203,1,01,1,5,04,263,0,1,2,160
2267393203,1,01,1,5,05,279,0,1,10,400
2267393205,1,01,1,5,02,280,0,1,13,500
2267393205,1,01,1,5,02,280,0,6,2,80
2267393205,1,01,1,4,01,211,1,6,6,150
2267393205,1,01,1,4,01,211,1,1,4,100
2267393206,1,02,1,4,01,140,1,1,50,500
2267393206,1,02,1,4,02,088,1,1,20,200
2267393407,1,01,2,5,03,254,0,1,1,600
2267393407,1,01,2,4,02,088,1,1,10,100
2267393407,1,01,2,4,01,140,1,1,75,1200
2267393407,1,01,2,5,06,279,0,1,10,500
2267393407,1,01,2,5,05,251,0,1,1,200
2267393407,1,01,2,5,04,250,0,1,5,100
2267393408,1,01,1,5,01,254,0,1,3,1200
2267393408,1,01,1,5,01,254,0,6,5,2000
2267393410,1,01,1,4,02,088,1,1,30,360
2267393410,1,01,1,5,01,254,0,1,5,3000
2267393412,1,01,1,4,01,140,1,1,320,2300
2267393412,1,01,1,4,02,088,1,1,20,250
2267393613,1,02,1,4,01,211,1,1,1000,6666
2267393615,1,01,2,4,02,088,1,1,12,240
2267394020,1,01,1,5,05,279,0,6,2,90
2267394020,1,01,1,5,05,279,0,1,15,675
2267394023,1,01,2,5,03,251,0,1,1,350
2267394023,1,01,2,5,02,262,0,6,1,25
2267394023,1,01,2,5,01,250,0,1,1,200
2267394023,1,01,2,4,01,039,1,1,4,120
2267394023,1,01,2,5,04,279,0,1,7,294
2267394023,1,01,2,5,04,279,0,6,3,126
2267394023,1,01,2,4,03,095,1,1,1,70
2267394813,1,02,1,5,02,262,0,1,5,250
2267394813,1,02,1,5,06,279,0,1,47,1410
2267395407,1,02,1,5,03,279,0,6,25,1125
2267395407,1,02,1,5,01,250,0,1,3,450
2267395407,1,02,1,5,03,279,0,1,26,1183
2267396716,1,01,1,5,01,241,0,1,1,2250
2267397607,1,02,1,4,03,088,1,6,45,900
2267397607,1,02,1,4,03,088,1,1,45,900
2267397607,1,02,1,4,01,140,1,5,405,4050
2267397607,1,02,1,4,02,098,1,1,5,250
2267397610,1,01,1,4,02,088,1,1,12,120
2267397610,1,01,1,4,01,140,1,1,150,1050
2267397814,1,01,1,5,01,254,0,1,3,600
2267397814,1,01,1,5,01,254,0,6,1,200
2267398019,1,03,1,5,04,284,0,2,1000,10000
2267398019,1,03,1,5,08,279,0,1,93,3720
2267398019,1,03,1,5,04,284,0,1,800,16000
2267398021,1,01,1,5,04,284,0,6,18000,180000
2267398021,1,01,1,5,04,284,0,1,18000,180000
2267398301,1,01,2,5,04,246,0,1,2,7000
2267398301,1,01,2,5,01,250,0,1,2,300
2267398301,1,01,2,4,02,088,1,1,60,1050
2267398301,1,01,2,4,01,140,1,1,185,1850
2267398301,1,01,2,4,01,140,1,6,50,500
2267398301,1,01,2,4,02,088,1,6,20,200
2267398511,1,01,1,5,01,241,0,1,1,3800
2267399614,1,01,1,5,03,250,0,6,2,400
2267399614,1,01,1,5,07,279,0,1,32,1920
2267399614,1,01,1,5,08,280,0,1,15,1500
2267399920,1,01,2,4,02,088,1,1,24,144
2267399923,1,01,1,4,01,140,1,1,500,5000
2267399923,1,01,1,5,03,294,0,2,3000,1500
2267399923,1,01,1,4,02,088,1,1,100,1680
2267399924,1,01,2,4,01,140,1,1,500,5000
2267399924,1,01,2,5,03,250,0,1,5,750
2267399924,1,01,2,4,02,088,1,1,50,840
2267399924,1,01,2,5,04,279,0,1,36,1800
2267400511,1,01,1,5,05,279,0,1,21,1344
2267400511,1,01,1,5,02,250,0,1,10,2000
2267400512,1,01,1,5,03,284,0,1,268,6700
2267401021,1,01,1,5,01,241,0,3,5,10000
2267401814,1,02,1,5,01,250,0,1,3,450
2267401814,1,02,1,5,02,251,0,1,1,250
2267401814,1,02,1,5,03,279,0,1,56,2520
2267401815,1,01,2,5,05,279,0,1,112,5040
2267401815,1,01,2,4,02,088,1,1,80,400
2267401815,1,01,2,5,04,250,0,1,6,1200
2267401815,1,01,2,4,01,140,1,1,500,4500
2267402023,1,01,1,5,02,279,0,1,18,1350
2267402024,1,02,1,5,02,279,0,1,32,2400
2267402024,1,02,1,5,02,279,0,6,1,75
2267402405,1,01,1,4,01,140,1,1,234,2048
2267402405,1,01,1,4,02,098,1,1,24,768
2267402405,1,01,1,5,03,279,0,1,14,980
2267402405,1,01,1,4,04,175,1,1,9,450
2267402607,1,02,1,4,04,161,1,6,10,250
2267402607,1,02,1,4,04,161,1,1,15,375
2267402608,1,02,2,4,04,008,1,1,4,200
2267402608,1,02,2,4,03,098,1,1,10,500
2267402608,1,02,2,5,03,279,0,1,2,100
2267402608,1,02,2,4,08,085,1,1,2,80
2267402608,1,02,2,4,05,039,1,1,5,125
2267402608,1,02,2,4,07,161,1,1,5,125
2267402609,1,02,1,5,08,279,0,1,20,1100
2267402609,1,02,1,5,02,251,0,1,7,1050
2267402609,1,02,1,4,02,085,1,6,5,300
2267402609,1,02,1,4,02,085,1,1,10,600
2267402609,1,02,1,4,01,148,1,6,5,200
2267402609,1,02,1,4,01,148,1,1,5,200
2267402609,1,02,1,5,08,279,0,6,7,385
2267402610,1,03,1,4,01,140,1,1,515,3605
2267402610,1,03,1,4,01,140,1,6,100,700
2267402610,1,03,1,4,02,088,1,1,25,300
2267402610,1,03,1,4,02,088,1,6,15,180
2267402610,1,03,1,4,04,098,1,1,15,750
2267402611,1,01,1,4,04,087,1,1,5,200
2267402612,1,01,1,5,07,279,0,6,16,800
2267402612,1,01,1,5,02,251,0,1,2,400
2267402612,1,01,1,5,07,279,0,1,16,800
2267402612,1,01,1,4,07,162,1,1,10,1000
2267402612,1,01,1,4,08,039,1,1,5,125
2267402814,1,02,1,4,12,118,1,1,2,80
2267402814,1,02,1,4,13,161,1,1,3,90
2267402814,1,02,1,4,14,172,1,1,25,500
2267402814,1,02,1,4,15,095,1,1,1,80
2267402814,1,02,1,4,16,087,1,1,8,200
2267402814,1,02,1,4,17,040,1,1,40,1000
2267402814,1,02,1,4,18,192,1,1,5,150
2267402814,1,02,1,4,19,079,1,1,3,90
2267402814,1,02,1,4,11,071,1,1,5,125
2267402814,1,02,1,4,10,144,1,1,20,1000
2267402814,1,02,1,4,09,133,1,1,40,1000
2267402814,1,02,1,4,08,132,1,1,3,150
2267402814,1,02,1,5,01,250,0,1,2,200
2267402814,1,02,1,4,05,085,1,1,20,700
2267402814,1,02,1,4,03,039,1,1,20,400
2267402814,1,02,1,4,02,098,1,1,100,4000
2267402814,1,02,1,4,01,140,1,1,800,6400
2267402814,1,02,1,4,07,160,1,1,7,210
2267402815,1,01,1,4,04,098,1,1,38,1520
2267402815,1,01,1,4,15,008,1,1,15,300
2267402815,1,01,1,4,16,071,1,1,3,60
2267402815,1,01,1,4,17,229,1,1,2,100
2267402815,1,01,1,4,18,120,1,1,10,500
2267402815,1,01,1,4,13,065,1,1,1,40
2267402815,1,01,1,4,14,074,1,1,2,200
2267402815,1,01,1,4,14,074,1,6,8,300
2267402815,1,01,1,4,05,088,1,1,29,580
2267402815,1,01,1,4,06,199,1,1,2,200
2267402815,1,01,1,4,07,112,1,1,5,100
2267402815,1,01,1,4,08,161,1,1,3,90
2267402815,1,01,1,4,09,216,1,1,3,90
2267402815,1,01,1,4,10,212,1,1,1,50
2267402815,1,01,1,4,11,192,1,1,5,125
2267402815,1,01,1,4,12,085,1,1,30,1800
2267402815,1,01,1,4,12,085,1,6,30,900
2267402815,1,01,1,4,02,039,1,1,40,800
2267402815,1,01,1,4,02,039,1,6,20,400
2267402815,1,01,1,4,03,040,1,1,15,180
2267402815,1,01,1,4,03,040,1,6,10,120
2267402816,1,01,1,4,12,112,1,1,5,100
2267402816,1,01,1,4,12,112,1,6,5,100
2267402816,1,01,1,4,09,003,1,1,6,300
2267402816,1,01,1,4,08,159,1,1,6,180
2267402816,1,01,1,4,07,040,1,6,35,700
2267402816,1,01,1,4,13,085,1,1,3,90
2267402816,1,01,1,4,13,085,1,6,12,360
2267402816,1,01,1,4,14,160,1,1,2,120
2267402816,1,01,1,4,15,176,1,1,20,800
2267402816,1,01,1,4,15,176,1,6,140,5600
2267402816,1,01,1,4,16,079,1,1,5,300
2267402816,1,01,1,4,17,071,1,1,5,75
2267402816,1,01,1,4,17,071,1,6,15,225
2267402816,1,01,1,4,18,192,1,1,10,300
2267402816,1,01,1,4,19,229,1,1,1,100
2267402816,1,01,1,4,19,229,1,6,3,300
2267402816,1,01,1,5,02,250,0,1,3,750
2267402816,1,01,1,5,04,279,0,1,23,1380
2267402816,1,01,1,5,04,279,0,6,100,6000
2267402816,1,01,1,5,06,294,0,2,100,100
2267402816,1,01,1,4,10,133,1,1,3,90
2267402816,1,01,1,4,10,133,1,6,17,510
2267402816,1,01,1,4,11,132,1,1,3,180
2267402816,1,01,1,4,11,132,1,6,7,420
2267402816,1,01,1,4,01,140,1,1,240,1920
2267402816,1,01,1,4,02,088,1,1,5,40
2267402816,1,01,1,4,02,088,1,6,20,160
2267402816,1,01,1,4,03,098,1,1,40,1800
2267402816,1,01,1,4,04,087,1,1,2,200
2267402816,1,01,1,4,05,008,1,1,2,80
2267402816,1,01,1,4,05,008,1,6,38,1520
2267402816,1,01,1,4,06,074,1,1,2,100
2267402816,1,01,1,4,06,074,1,6,13,650
2267402816,1,01,1,4,07,040,1,1,5,100
2267402817,1,01,1,4,01,140,1,1,25,250
2267402817,1,01,1,4,02,146,1,6,30,3000
2267402817,1,01,1,4,02,146,1,1,30,3000
2267402817,1,01,1,4,03,133,1,1,12,480
2267402818,1,01,1,6,01,407,0,2,2080,20800
2267402818,1,01,2,4,04,039,1,1,3,60
2267403301,1,01,1,4,02,078,1,6,15,150
2267403301,1,01,1,4,02,078,1,1,15,150
2267403301,1,01,1,4,01,079,1,6,2,60
2267403301,1,01,1,4,01,079,1,1,1,40
2267403301,1,01,1,4,03,161,1,1,3,50
2267403301,1,01,1,4,05,095,1,1,6,200
2267403301,1,01,1,4,04,216,1,1,3,40
2267403302,1,02,2,5,03,279,0,1,40,2000
2267403302,1,02,2,5,01,250,0,1,6,3000
2267403302,1,02,2,5,03,279,0,6,7,350
2267403303,1,01,1,4,07,088,1,1,10,192
2267403303,1,01,1,4,09,078,1,1,30,150
2267403303,1,01,1,5,01,250,0,1,3,600
2267403303,1,01,1,5,02,279,0,1,28,1350
2267403303,1,01,1,4,06,229,1,1,1,50
2267403303,1,01,1,4,01,140,1,1,100,600
2267403303,1,01,1,4,02,039,1,1,3,60
2267403303,1,01,1,4,04,098,1,1,6,240
2267403303,1,01,1,4,05,095,1,1,1,20
2267403304,1,01,1,4,01,140,1,1,1250,9000
2267403304,1,01,1,4,01,140,1,6,200,1440
2267403304,1,01,1,4,04,078,1,1,5,300
2267403304,1,01,1,4,05,039,1,1,2,70
2267403304,1,01,1,4,07,088,1,1,42,490
2267403304,1,01,1,4,09,085,1,1,4,160
2267403304,1,01,1,4,10,161,1,1,5,150
2267403304,1,01,1,4,07,088,1,6,18,210
2267403305,1,01,1,5,05,279,0,1,14,588
2267403305,1,01,1,5,05,279,0,2,1,30
2267403305,1,01,1,4,01,039,1,1,3,60
2267403306,1,01,2,4,05,161,1,1,5,100
2267403306,1,01,2,4,04,088,1,1,20,320
2267403306,1,01,2,4,03,039,1,1,3,60
2267403306,1,01,2,4,02,170,1,1,60,700
2267403306,1,01,2,4,01,140,1,1,3000,21600
2267403306,1,01,2,4,09,004,1,1,20,400
2267403509,1,01,1,5,04,279,0,1,3,165
2267403509,1,01,1,4,08,148,1,6,1,30
2267403509,1,01,1,4,08,148,1,1,9,270
2267403510,1,02,1,4,02,194,1,6,20,80
2267403510,1,02,1,4,04,078,1,6,30,1200
2267403510,1,02,1,4,04,078,1,1,20,800
2267403510,1,02,1,4,03,115,1,1,3,120
2267403510,1,02,1,5,04,279,0,1,19,950
2267403511,1,01,2,5,01,250,0,1,6,600
2267403511,1,01,2,4,01,140,1,1,200,1500
2267403511,1,01,2,4,02,098,1,1,19,665
2267403511,1,01,2,4,04,088,1,1,50,600
2267403512,1,01,1,4,01,140,1,1,190,1330
2267403512,1,01,1,4,01,140,1,6,10,70
2267403512,1,01,1,4,02,098,1,1,10,350
2267403512,1,01,1,4,02,098,1,6,5,175
2267403512,1,01,1,4,03,194,1,6,750,3750
2267403714,1,02,2,5,02,251,0,1,30,6000
2267403714,1,02,2,5,03,279,0,1,8,400
2267403715,1,01,1,4,01,140,1,1,250,2250
2267403715,1,01,1,4,02,088,1,1,125,875
2267403715,1,01,1,4,03,194,1,1,375,2250
2267403715,1,01,1,4,04,229,1,1,5,600
2267403717,1,01,1,5,02,241,0,1,2,2000
2267403717,1,01,1,5,01,246,0,1,2,8000
2267403717,1,01,1,5,03,294,0,6,200,1000
2267403718,1,02,1,5,01,246,0,1,1,6000
2267403718,1,02,1,5,01,246,0,6,1,750
2267403920,1,02,1,4,01,140,1,1,4,24
2267403920,1,02,1,4,02,088,1,1,6,180
2267403923,1,01,1,5,01,250,0,1,3,600
2267403923,1,01,1,4,03,229,1,1,6,300
2267403923,1,01,1,4,02,088,1,6,5,120
2267403923,1,01,1,4,02,088,1,1,19,456
2267403923,1,01,1,4,01,140,1,1,180,1080
2267404204,1,01,1,4,01,140,1,1,110,1320
2267404204,1,01,1,4,07,212,1,1,1,60
2267404204,1,01,1,4,06,211,1,1,2,40
2267404204,1,01,1,4,05,079,1,1,2,40
2267404204,1,01,1,4,04,187,1,1,90,280
2267404204,1,01,1,4,03,088,1,6,10,150
2267404204,1,01,1,4,03,088,1,1,3,50
2267404204,1,01,1,4,02,098,1,1,5,300
2267404205,1,02,2,5,04,279,0,1,3,200
2267404205,1,02,2,5,04,279,0,2,3,100
2267404205,1,02,2,5,02,250,0,1,10,300
2267404205,1,02,2,5,01,241,0,1,2,2500
2267404205,1,02,2,4,09,172,1,6,10,200
2267404205,1,02,2,4,09,172,1,1,30,600
2267404205,1,02,2,4,08,085,1,1,2,116
2267404205,1,02,2,4,06,095,1,6,2,60
2267404205,1,02,2,4,06,095,1,1,2,60
2267404205,1,02,2,4,04,088,1,1,40,300
2267404205,1,02,2,4,03,100,1,6,5,160
