folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
0963622718,1,02,2,5,01,250,0,2,,2,1,2,2,2,2,2,2,,40, , ,6000,150, 
0963622718,1,02,2,5,02,279,0,2,,1,1,2,2,2,2,2,2,,200,100, ,12000,60,6000
0963622921,1,01,2,5,01,241,0,2,,2,2,2,2,2,2,2,2,,5, , ,22000,2000, 
0963623407,1,01,1,4,01,026,2,2,1,,,,,,,,,, , , , , , 
0963623407,1,01,1,4,02,140,2,2,1,,,,,,,,,, , , , , , 
0963623407,1,01,1,4,03,026,1,2,,2,1,2,2,2,2,2,2,1,14000, , ,20000,1.42, 
0963624019,1,01,1,4,01,161,1,2,,1,1,2,2,2,2,1,2,3,48000,47400, ,156000,3.37,154050
0963624019,1,01,1,4,02,140,2,2,1,,,,,,,,,, , , , , , 
0963624019,1,01,1,4,03,088,1,2,,1,1,2,2,2,2,1,2,1,250,150, ,4000,16,2300
0963624019,1,01,1,4,04,194,2,2,1,,,,,,,,,, , , , , , 
0963624024,1,03,1,4,01,161,1,2,,1,1,2,2,2,2,2,2,3,80000,79600, ,200000,2.5,199000
0963625306,1,01,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0963625306,1,01,1,4,02,095,2,2,1,,,,,,,,,, , , , , , 
0963625716,1,01,2,4,01,211,1,2,,2,1,2,2,2,2,2,2,3,30, , ,600,20, 
0963625716,1,01,2,4,02,212,1,2,,2,1,2,2,2,2,2,2,3,30, , ,600,20, 
0963625716,1,01,2,5,01,250,0,2,,2,1,2,2,2,2,2,2,,50, , ,2500,60, 
0963625716,1,01,2,5,02,279,0,2,,1,1,2,2,2,2,2,2,,380,190, ,22800,60,11400
0963626818,1,03,1,4,01,161,1,2,,1,1,2,2,2,2,1,2,3,50000,49750, ,250000,5,248750
0963627409,1,01,2,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0963627409,1,01,2,5,01,237,0,2,,2,2,2,2,2,2,2,2,,35, , ,42000,1200, 
0963627409,1,01,2,5,02,286,0,2,,1,1,2,2,2,2,1,2,,210,165, ,42000,200,33000
0963627410,1,01,2,4,01,140,2,2,1,,,,,,,,,, , , , , , 
0963627410,1,04,1,5,01,237,0,2,,2,2,2,2,2,2,2,2,,20, , ,70000,3500, 
0963627410,1,04,1,5,02,286,0,2,,1,1,2,2,2,2,1,2,,180,163, ,36000,200,32600
0963627617,1,01,1,4,01,161,1,2,,1,1,2,2,2,2,1,2,3,112500,112250, ,36000,320,359200
0963627820,1,02,1,4,01,161,1,2,,1,1,2,2,2,2,2,2,3,37450,36750, ,190000,25,185000
0963627822,1,01,1,4,01,161,1,2,,1,1,2,2,2,2,2,2,3,24000,23700, ,125000,22,123000
0963628508,1,01,1,4,01,032,1,1,,1,2,2,2,2,2,2,2,3,16000,16000, ,80000,13,210000
0963628508,1,01,1,4,02,220,1,1,,1,2,2,2,2,2,2,2,3,9600,9600, ,50000,12,115000
0963628508,1,01,1,4,03,130,1,1,,1,2,2,2,2,2,2,2,3,6594,6594, ,57000,18,120000
0963628508,1,01,1,4,04,194,2,1,6,,,,,,,,,, , , , , , 
0963628509,1,01,1,4,01,032,1,1,,1,2,2,2,2,2,2,2,3,20000,20000, ,110000,13,260000
0963628509,1,01,1,4,02,220,1,1,,1,2,2,2,2,2,2,2,3,14880,14880, ,750000,12,178560
0963628509,1,01,1,4,03,194,2,1,6,,,,,,,,,, , , , , , 
0963628510,1,03,1,4,01,032,1,1,,1,2,2,2,2,2,2,2,3,20000,20000, ,36000,13,260000
0963630408,1,01,1,4,01,140,1,2,,2,2,1,2,2,2,1,2,1,8000, , ,122667,23, 
0963630408,1,01,1,4,02,098,1,2,,2,1,2,2,2,2,1,2,1,60, , ,2400,40, 
0963633020,1,04,1,4,01,211,1,2,,1,1,1,2,2,2,1,2,3,2200,6948, ,108000,15,104220
0963633020,1,04,1,4,02,130,1,2,,1,1,1,2,2,2,1,2,3,2000,1840, ,30000,15,27600
0963633020,1,04,2,5,01,248,0,2,,1,1,2,2,2,2,2,2,,60,200, ,12000,200,4000
0963633020,1,04,2,5,02,244,0,2,,2,2,2,2,2,2,2,2,,9, , ,54000,6000, 
0963633020,1,04,2,5,03,254,0,2,,1,1,2,2,2,2,2,2,,60,1500, ,90000,1500,45000
0963633020,1,04,2,5,04,250,0,2,,1,1,2,2,2,2,2,2,,140,200, ,28000,200,4000
0963633020,1,04,2,5,05,279,0,2,,1,1,2,2,2,2,2,2,,1800,70, ,126000,70,105000
0963633020,1,04,2,5,06,283,0,2,,1,1,2,2,2,2,2,2,,1,50, ,4500,50,205000
0963635713,1,01,1,4,01,026,2,2,1,,,,,,,,,, , , , , , 
0963635713,1,01,2,5,01,241,0,2,,1,2,2,2,2,2,2,2,,15,10, ,150000,6000,50000
0963635713,1,01,2,5,02,246,0,2,,1,2,2,2,2,2,2,2,,20,10, ,120000,4000,40000
0963636412,1,01,1,4,01,026,2,2,1,,,,,,,,,, , , , , , 
0963637023,1,01,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,46, , ,115000,2500, 
0963637023,1,01,1,5,02,279,0,2,,1,1,2,2,2,2,1,2,,400,365, ,18250,50,18250
0963637023,1,01,1,5,03,251,0,2,,2,2,2,2,2,2,2,2,,5, , ,18000,3600, 
0963639813,1,01,2,4,01,226,1,2,,1,2,1,2,2,2,2,2,3,62,20, ,3100,50,1000
0963639813,1,01,2,4,02,030,1,2,,2,2,1,2,2,2,2,2,3,86, , ,2580,30, 
0963639813,1,01,2,4,03,091,1,2,,1,2,1,2,2,2,2,2,3,47,5, ,2350,50,250
0963639813,1,01,2,4,04,095,1,2,,1,2,2,2,2,2,1,2,2,300,280, ,3000,50,2800
0963641714,1,04,1,5,01,246,0,2,,2,2,2,2,2,2,2,2,,1080, , ,10500,3500, 
0963641920,1,02,1,4,01,161,1,2,,2,1,2,2,2,2,1,2,3,70, , ,2450,35, 
0963641920,1,02,1,4,02,140,1,2,,2,1,2,2,2,2,2,2,3,49, , ,1960,40, 
0963641920,1,02,1,4,03,194,2,2,6,,,,,,,,,, , , , , , 
0963641920,1,02,1,4,04,115,1,2,,2,1,2,2,2,2,1,2,3,10, , ,500,50, 
0963641920,1,02,1,4,05,039,1,2,,2,1,2,2,2,2,1,2,3,35, , ,1225,35, 
0963641920,1,02,1,4,06,058,1,2,,2,1,2,2,2,2,1,2,3,120, , ,3000,25, 
0963641920,1,02,1,4,07,054,1,2,,2,1,2,2,2,2,1,2,2,3, , ,255,85, 
0963641920,1,02,1,5,01,251,0,2,,2,2,2,2,2,2,2,2,,4000, , ,1000,500, 
0963641920,1,02,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,27, , ,6300,350, 
0963641920,1,02,1,5,03,279,0,2,,2,1,2,2,2,2,1,2,,25, , ,1125,45, 
0963643019,1,01,2,4,01,095,1,2,,1,1,2,2,2,2,1,1,2,400,314, ,10000,25,7850
0963643019,1,01,2,4,02,229,1,2,,1,1,2,2,2,2,1,1,3,3000,2895, ,30000,10.5,28950
0963643020,1,01,1,4,01,229,1,2,,1,1,2,2,2,2,1,2,3,9000,8790, ,90000,10,87900
0963643020,1,01,1,4,02,117,1,2,,1,1,2,2,2,2,1,2,3,1500,1910, ,15000,10,14100
0963643020,1,01,1,4,03,007,1,2,,1,1,2,2,2,2,1,2,3,1500,1410, ,15000,10,14100
0963643020,1,01,1,4,04,095,1,2,,1,1,2,2,2,2,1,2,2,3600,3537, ,60000,10,58950
0963643021,1,01,1,4,01,095,1,2,,1,1,2,2,2,2,1,2,2,2400,4706, ,80000,31,78440
0963643021,1,01,1,4,02,117,1,2,,1,2,2,2,2,2,1,2,3,300,264, ,5000,16,4400
0963643021,1,01,1,4,03,229,1,2,,1,2,2,2,2,2,1,2,3,600,528, ,10000,16,8800
0963643021,1,01,1,4,04,007,1,2,,1,2,2,2,2,2,1,2,3,300,264, ,5000,16,4400
0963643301,1,01,2,4,01,095,1,2,,1,1,1,2,2,2,1,2,3,12000,11958, ,30000,2.5,29895
0963643301,1,01,2,4,02,229,1,2,,1,1,2,2,2,2,1,2,3,700,685, ,2100,3,2055
0963643301,1,01,2,4,03,007,1,2,,1,1,1,2,2,2,1,2,3,500,465, ,1500,3,1395
0963643301,1,01,2,4,04,177,1,2,,1,2,2,2,2,2,1,2,3,200,190, ,400,3,570
0963643301,1,01,2,4,05,229,1,2,,1,2,2,2,2,2,1,2,3,300,90, ,300,3,270
0963643303,1,02,1,4,01,220,1,2,,1,1,2,2,2,2,1,2,3,8000,7200, ,40000,2,36000
0963643303,1,02,1,4,02,193,1,2,,1,2,2,2,2,2,2,2,3,160,160, ,1600,4,1600
0963643303,1,02,1,4,03,091,1,2,,1,1,2,2,2,2,1,2,3,160,144, ,3200,5,2880
0963643303,1,02,1,4,04,054,1,2,,1,1,2,2,2,2,1,2,3,160,146, ,4000,20,3640
0963643303,1,02,1,4,05,130,1,2,,1,2,2,2,2,2,2,2,3,570,570, ,7600,4,7600
0963643306,1,01,1,4,01,193,1,2,,1,1,2,2,2,2,2,1,3,2000,1400, ,20000,10,14000
0963643306,1,01,1,4,02,226,1,2,,1,1,2,2,2,2,2,1,3,2000,1400, ,16000,8,11200
0963643306,1,01,1,4,03,030,1,2,,1,1,2,2,2,2,2,1,3,1000,700, ,25000,25,17500
0963643306,1,01,1,4,04,049,1,2,,1,1,2,2,2,2,2,1,3,1000,700, ,25000,25,17500
0963643306,1,01,1,4,05,089,1,2,,1,1,2,2,2,2,2,1,3,2000,1400, ,50000,25,35000
0963643306,1,01,1,4,06,054,1,2,,1,1,2,2,2,2,2,1,3,1000,700, ,25000,25,17500
0963643306,1,01,1,4,07,177,1,2,,1,1,2,2,2,2,2,1,3,3000,2100, ,75000,25,52500
0963643306,1,01,1,4,08,229,1,2,,1,1,2,2,2,2,2,1,3,1000,700, ,25000,25,17500
0963643306,1,01,1,4,09,130,1,2,,1,1,2,2,2,2,2,1,3,5000,3500, ,150000,15,105000
0963643306,1,01,1,4,10,054,1,2,,1,1,2,2,2,2,2,1,3,1500,1050, ,45000,15,31500
0963643507,1,01,1,5,01,251,0,2,,1,2,2,2,2,2,2,2,,35,10, ,21000,600,6000
0963643507,1,01,1,5,02,250,0,2,,1,2,2,2,2,2,2,2,,120,10, ,21000,350,3500
0963643507,1,01,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,10, , ,2000,200, 
0963643507,1,01,1,5,04,279,0,2,,1,1,2,2,2,2,2,2,,520,468, ,23400,45,21060
0963643507,1,01,2,4,01,054,1,2,,1,2,2,2,2,2,2,2,3,450,450, ,40500,90,40500
0963643507,1,01,2,4,02,194,2,2,6,,,,,,,,,, , , , , , 
0963643508,1,01,1,4,01,130,1,2,,1,1,2,2,2,2,1,1,3,4000,3957, ,196000,49,193893
0963643508,1,01,1,4,02,054,1,2,,1,1,2,2,2,2,1,2,3,375,373, ,31875,85,31705
0963643508,1,01,1,4,03,091,1,2,,1,1,2,2,2,2,1,2,3,150,146, ,3750,25,3650
0963643508,1,01,1,4,04,194,2,2,6,,,,,,,,,, , , , , , 
0963643510,1,01,2,4,01,054,1,2,,1,1,2,2,2,2,1,2,2,17,15, ,1700,100,1500
0963643510,1,01,2,4,02,220,1,2,,1,1,2,2,2,2,1,2,2,20,16, ,500,25,400
0963643510,1,01,2,4,03,194,2,2,6,,,,,,,,,, , , , , , 
0963643512,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,1,1,1800,13000, ,18000,10,13000
0963643512,1,01,1,4,02,229,1,2,,1,2,2,2,2,2,2,2,3,7200,7200, ,120000,16.66,120000
0963643713,1,01,1,4,01,094,1,2,,1,2,2,2,2,2,2,2,3,1320,1320, ,15000,12,15000
0963643713,1,01,1,4,02,117,1,2,,1,2,2,2,2,2,2,2,3,1320,1320, ,15000,12,15000
0963643713,1,01,1,4,03,095,1,2,,1,2,2,2,2,2,2,2,3,2640,2640, ,30000,12,30000
0963643713,1,01,1,4,04,229,1,2,,1,2,2,2,2,2,2,2,3,3960,3960, ,45000,12,45000
0963643714,1,01,1,4,01,095,1,2,,1,2,1,2,2,2,1,2,3,45638,45562, ,293000,6.4,291957
0963643715,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,1,10080,10080, ,84000,8,84000
0963643715,1,01,1,4,02,117,1,2,,1,2,2,2,2,2,2,2,3,4000,4000, ,25000,6.25,25000
0963643715,1,01,1,4,03,229,1,2,,1,2,2,2,2,2,2,2,3,20800,20800, ,130000,4.83,130000
0963643715,1,01,1,4,04,007,1,2,,1,2,2,2,2,2,2,2,3,8272,8272, ,53280,6.44,53280
0963643717,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,2016,2016, ,40320,20,40320
0963643717,1,01,1,4,02,229,1,2,,1,2,2,2,2,2,2,2,3,400,400, ,4800,12,4800
0963643717,1,01,1,4,03,197,1,2,,1,2,2,2,2,2,2,2,3,132,132, ,2400,18.18,2400
0963643718,1,01,1,4,01,095,1,2,,1,1,2,2,2,2,1,2,1,6300,6252, ,150000,23.8,148850
0963643718,1,01,1,4,02,095,1,2,,1,1,2,2,2,2,1,2,1,4200,4187, ,130000,30.95,129610
0963643718,1,01,1,4,03,095,1,2,,1,2,2,2,2,2,2,2,3,16000,16000, ,300000,18.75,300000
0963643718,1,01,1,4,04,095,1,2,,1,2,2,2,2,2,2,2,3,2600,2600, ,30000,15.38,30000
1003645408,1,01,1,4,01,140,2,2,2,,,,,,,,,, , , , , , 
1003645408,1,01,1,4,02,098,2,2,2,,,,,,,,,, , , , , , 
1003645408,1,01,1,4,03,040,2,2,2,,,,,,,,,, , , , , , 
1003645408,1,01,1,4,04,194,1,2,,2,2,1,2,2,2,2,2,3,5000, , ,25000,25, 
1003645408,1,01,1,5,01,243,0,2,,2,2,2,2,2,2,2,2,,1, , ,5000,5000, 
1003645408,1,01,1,5,02,268,0,2,,1,2,2,2,2,2,2,2,,4,2, ,48000,12000,25000
1003645408,1,01,1,5,03,284,0,2,,2,1,2,2,2,2,2,2,,240, , ,4800,20, 
1003645408,1,01,1,5,04,242,0,2,,1,2,2,2,2,2,2,2,,2,2, ,6000,3000,6000
1003645718,1,02,2,5,01,251,0,2,,2,2,2,2,2,2,2,2,,9, , ,7200,800, 
1003645718,1,02,2,5,02,250,0,2,,2,2,2,2,2,2,2,2,,3, , ,2100,700, 
1003645718,1,02,2,5,03,279,0,2,,2,1,2,2,2,2,2,2,,12, , ,600,50, 
1003690605,1,01,1,4,01,010,1,1,,1,2,1,2,2,2,1,2,3,50000,10000, ,200000,4,50000
1003690605,1,01,1,4,02,206,1,1,,1,2,1,2,2,2,1,2,3,100000,20000, ,200000,2,50000
1003690605,1,01,1,4,03,166,1,1,,1,2,1,2,2,2,1,2,3,50000,12500, ,50000,1,13000
1003690605,1,01,1,5,02,271,0,2,,2,2,2,2,2,2,2,2,,1, , ,60000,60000, 
1003690605,1,01,1,5,03,265,0,2,,2,2,2,2,2,2,2,2,,1, , ,35000,35000, 
1003690605,1,01,1,5,04,268,0,2,,1,1,2,2,2,2,2,2,,10,3, ,100000,10000,30000
1003690605,1,01,1,5,05,269,0,2,,2,2,2,2,2,2,2,2,,2, , ,40000,20000, 
1003690605,1,01,1,5,06,240,0,2,,2,2,2,2,2,2,1,2,,1, , ,5000,5000, 
1003690605,1,01,1,5,07,243,0,2,,1,2,2,2,2,2,2,2,,5,3, ,300000,60000,180000
1003709404,1,01,1,4,01,098,1,2,,2,1,2,2,2,2,2,2,2,120, , ,3120,26, 
1003709404,1,01,1,4,02,026,1,2,,2,2,1,2,2,2,2,2,3,1000, , ,7000,7, 
1003709404,1,01,1,4,03,141,1,2,,2,2,1,2,2,2,2,2,1,4000, , ,48000,12, 
1003709404,1,01,1,4,04,087,1,2,,2,1,2,2,2,2,2,2,2,1, , ,21,25, 
1003709404,1,01,1,4,05,088,1,2,,2,1,2,2,2,2,2,2,2,60, , ,900,15, 
1003709404,1,01,1,4,06,194,1,2,,2,2,1,2,2,2,2,2,1,1000, , ,5000,5, 
1003709404,1,01,1,4,07,166,1,2,,2,2,1,2,2,2,2,2,3,500, , ,1000,2, 
1003709404,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,100,30, ,1500000,15000,450000
1003709404,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,1,2,,40,20, ,240000,6000,120000
1003709404,1,01,1,5,03,269,0,2,,2,2,2,2,2,2,2,2,,10, , ,70000,7000, 
1003709404,1,01,1,5,04,284,0,2,,2,2,1,2,2,2,2,2,,182500, , ,2190000,12, 
1003746004,1,02,1,4,01,002,1,1,,2,1,2,2,2,2,2,2,1,8, , ,280,35, 
1003746004,1,02,1,4,02,002,2,2,1,,,,,,,,,, , , , , , 
1003773602,1,01,1,5,01,268,0,2,,1,2,2,2,2,2,2,2,,100,25, ,1300000,13000,325000
1003773602,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,2,2,,40,5, ,480000,12000,60000
1003773602,1,01,1,5,03,267,0,2,,2,2,2,2,2,2,2,2,,2, , ,50000,25000, 
1003773602,1,01,1,5,04,284,0,2,,2,2,1,2,2,2,2,2,,28800, , ,576000,20, 
1003859606,1,01,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,200,50, 
1003859606,1,01,2,5,02,260,0,2,,2,2,2,2,2,2,2,2,,3, , ,540,180, 
1003864802,1,01,2,5,01,268,0,2,,2,2,2,2,2,2,2,2,,1, , ,10000,10000, 
1003864802,1,01,2,5,02,240,0,2,,2,2,2,2,2,2,2,2,,1, , ,8000,8000, 
1003864803,1,01,1,4,01,130,1,2,,1,2,2,2,2,2,2,2,1,60000,60000, ,60000,1,60000
1003864803,1,01,1,4,02,141,1,2,,1,2,2,2,2,2,2,2,2,57000,57000, ,60000,1.1,60000
1003864803,1,01,1,4,03,095,2,2,1,,,,,,,,,, , , , , , 
1003864805,1,01,1,4,01,141,1,2,,1,2,2,2,2,2,2,2,1,150000,150000, ,195000,1.3,195000
1003864805,1,01,1,4,02,010,1,2,,1,2,2,2,2,2,2,2,3,50000,25, ,200000,20,60000
1003864805,1,01,1,4,03,054,2,2,7,,,,,,,,,, , ,60000, , , 
1003864805,1,01,1,4,04,095,2,2,1,,,,,,,,,, , , , , , 
1003864805,1,01,1,5,01,241,0,2,,2,2,2,2,2,2,2,2,,6, , ,10800,1800, 
1003864805,1,01,1,5,02,246,0,2,,2,1,2,2,2,2,2,2,,6, , ,18000,3000, 
1003866303,1,01,2,5,01,246,0,2,,2,2,2,2,2,2,2,2,,1, , ,1500,1500, 
1003866303,1,01,2,5,02,250,0,2,,2,1,2,2,2,2,2,2,,7, , ,700,500, 
1003868806,2,02,2,5,01,246,0,2,,1,2,1,2,2,2,2,2,,20,4, ,100000,5000,20000
1003868806,2,02,2,5,02,275,0,2,,1,2,2,2,2,2,2,2,,17,9, ,18700,1100,9900
1003887019,1,01,1,4,01,162,1,2,,1,2,2,2,2,2,2,2,1,3000,3000, ,180000,60,180000
1003887303,1,01,1,4,01,162,1,1,,1,2,2,2,2,2,2,2,1,400,400, ,30000,75,30000
1003887303,1,01,1,4,02,085,1,1,,1,2,2,2,2,2,2,2,2,500,500, ,15000,30,15000
1003888201,1,01,2,5,01,246,0,2,,2,2,2,2,2,2,2,2,,2, , ,2400,1200, 
1003888201,1,01,2,5,02,275,0,2,,2,2,2,2,2,2,2,2,,2, , ,1600,800, 
1003888206,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,55, , ,825000,15000, 
1003888206,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,2,2,,45,30, ,630000,14000,414000
1003888924,1,01,1,4,01,200,1,2,,2,2,1,2,2,2,2,2,1,15000, , ,15000,1, 
1003888924,1,01,1,4,02,141,2,2,1,,,,,,,,,, , , , , , 
1003888924,1,01,1,4,03,162,1,2,,1,1,2,2,2,2,1,2,1,400,391, ,40000,100,39100
1003888924,1,01,1,4,04,161,2,2,1,,,,,,,,,, , , , , , 
1003888924,1,01,1,4,05,194,2,2,6,,,,,,,,,, , , , , , 
1003888924,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,50, , ,500000,10000, 
1003888924,1,01,1,5,02,240,0,2,,1,1,2,2,2,2,1,2,,39,7, ,390000,10000,70000
1003889404,1,02,1,4,01,140,1,2,,1,2,2,2,2,2,2,2,3,10000,10000, ,10000,8,30000
1003889404,1,02,1,4,02,194,2,2,6,,,,,,,,,, , , , , , 
1003889404,1,02,1,4,03,039,1,2,,2,1,2,2,2,2,1,2,2,500, , ,3000,15, 
1003890301,1,01,1,4,01,098,1,2,,1,2,2,2,2,2,2,2,2,1000,1000, ,25000,25,25000
1003890301,1,01,1,4,02,140,1,1,,1,2,2,2,2,2,2,2,2,5000,5000, ,30000,8,30000
1003890301,1,01,1,4,03,010,1,2,,1,2,1,2,2,2,2,2,3,4400,2000, ,24000,5,12000
1003890301,1,01,1,5,01,268,0,1,,2,2,2,2,2,2,2,2,,6000, , ,120000,10000, 
1003890301,1,01,1,5,02,240,0,1,,1,2,2,2,2,2,2,2,,2400,2400, ,120000,12000,120000
1003890304,1,01,2,4,01,140,1,2,,2,1,1,2,2,2,2,2,2,300, , ,2400,8, 
1003890304,1,01,2,4,02,074,1,2,,1,1,2,2,2,2,2,2,3,50,35, ,1500,30,1050
1003890304,1,01,2,4,03,115,1,2,,1,1,2,2,2,2,2,2,3,30,20, ,750,25,500
1003890304,1,01,2,4,04,200,1,2,,2,2,1,2,2,2,2,2,2,1400, , ,3200,80, 
1003890304,1,01,2,4,05,211,1,2,,1,1,2,2,2,2,2,2,2,25,15, ,500,20,375
1003890304,1,01,2,4,06,044,1,2,,1,1,1,2,2,2,2,2,2,125,13, ,2500,5,250
1003890304,1,01,2,4,07,153,1,2,,1,1,2,2,2,2,2,2,2,900,450, ,3000,3.33,1500
1003890304,1,01,2,4,08,085,1,2,,1,1,2,2,2,2,2,2,2,50,20, ,1000,20,400
1003890304,1,01,2,4,09,055,1,2,,1,1,2,2,2,2,2,2,2,10,5, ,200,20,100
1003890304,1,01,2,4,10,054,1,2,,1,1,2,2,2,2,2,2,3,5,2, ,625,25,250
1003890304,1,01,2,5,01,250,0,2,,1,2,2,2,2,2,2,2,,14,4, ,1400,100,400
1003890304,1,01,2,5,02,242,0,1,,2,2,2,2,2,2,2,2,,2, , ,8000,4000, 
1003890304,1,01,2,5,03,243,0,2,,2,2,2,2,2,2,2,2,,2, , ,10000,5000, 
1003890304,1,01,2,5,04,251,0,2,,1,2,2,2,2,2,2,2,,2,1, ,300,150,150
1003890304,1,01,2,5,05,263,0,1,,2,2,2,2,2,2,2,2,,4, , ,160,40, 
1003890304,1,01,2,5,06,273,0,2,,2,2,2,2,2,2,2,2,,2, , ,3000,1500, 
1003890304,1,01,2,5,07,244,0,2,,2,2,2,2,2,2,2,2,,1, , ,2000,2000, 
1003890304,1,02,1,4,01,104,1,2,,2,2,1,2,2,2,2,2,2,150, , ,500,3.33, 
1003890305,1,01,1,4,01,140,2,2,1,,,,,,,,,, , , , , , 
1003890305,1,01,1,4,02,079,2,2,1,,,,,,,,,, , , , , , 
1003890305,1,01,1,4,03,040,2,2,1,,,,,,,,,, , , , , , 
1003890305,1,01,1,4,04,194,2,2,3,,,,,,,,,, , , , , , 
1003890305,1,01,1,5,01,250,0,2,,2,2,2,2,2,2,2,1,,12, , ,1200,100, 
1003890305,1,01,1,5,02,244,0,2,,2,1,2,2,2,2,2,2,,30, , ,32400,1150, 
1003890508,1,03,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,15, , ,1500,100, 
1003890508,1,03,1,5,02,262,0,2,,2,2,2,2,2,2,2,2,,8, , ,320,40, 
1003890508,1,03,1,5,03,279,0,2,,2,1,2,2,2,2,2,2,,48, , ,2160,45, 
1003890508,1,03,1,5,04,251,0,2,,2,2,2,2,2,2,2,2,,4, , ,600,150, 
1003890713,1,01,1,4,01,098,1,2,,1,1,1,2,2,2,2,2,1,1800,1500, ,21600,12,18000
1003890713,1,01,1,4,02,200,1,2,,2,2,1,2,2,2,2,2,1,1500, , ,7500,5, 
1003890713,1,01,1,4,03,140,1,2,,1,1,2,2,2,2,2,2,1,300,100, ,6000,20,2000
1003890713,1,01,1,4,04,079,1,2,,1,1,2,2,2,2,2,2,1,100,30, ,12000,120,3600
1003890713,1,01,1,4,05,010,1,2,,2,2,1,2,2,2,2,2,3,3750, , ,1725,0.46, 
1003890713,1,01,1,4,06,088,1,2,,2,1,2,2,2,2,2,2,1,25, , ,600,24, 
1003890713,1,01,1,4,07,194,1,2,,2,2,1,2,2,2,2,2,1,3000, , ,4500,1.5, 
1003890713,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,5, , ,27500,5500, 
1003890713,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,2,2,,4,2, ,48000,12000,24000
1003890713,1,01,1,5,03,269,0,2,,2,2,2,2,2,2,2,2,,1, , ,14000,14000, 
1003890713,1,01,1,5,04,284,0,2,,2,1,2,2,2,2,2,2,,2880, , ,34560,12, 
1003890718,1,01,2,5,01,268,0,2,,2,2,2,2,2,2,2,2,,11, , ,77000,7000, 
1003890718,1,01,2,5,02,267,0,2,,2,2,2,2,2,2,2,2,,1, , ,15000,15000, 
1003890718,1,01,2,5,03,240,0,2,,1,2,2,2,2,2,2,2,,4,1, ,32000,8000,10000
1003890919,1,01,1,4,01,098,1,1,,1,1,1,2,2,2,1,2,2,7000,6000, ,140000,20,120000
1003890919,1,01,1,4,02,140,1,2,,2,1,2,2,2,2,2,2,2,200, , ,2000,10, 
1003890919,1,01,1,4,03,088,1,2,,2,1,2,2,2,2,2,2,3,13, , ,300,24, 
1003890919,1,01,1,4,04,194,1,2,,2,2,2,2,2,2,1,2,2,800, , ,1600,2, 
1003890919,1,01,1,4,05,162,1,2,,1,1,2,2,2,2,2,2,1,50,25, ,2500,50,1250
1003890922,1,02,2,4,01,098,2,1,3,,,,,,,,,, , , , , , 
1003890922,1,02,2,4,02,140,2,1,3,,,,,,,,,, , , , , , 
1003890923,1,04,1,4,01,098,2,2,3,,,,,,,,,, , , , , , 
1003892301,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,1140,1000, ,11400,10,10000
1003892301,1,01,1,4,02,098,1,2,,2,1,2,2,2,2,2,2,1,60, , ,1800,30, 
1003892301,1,01,1,4,03,194,1,2,,2,2,2,2,2,2,1,2,1,5060, , ,1300,5, 
1003892304,1,01,2,5,01,250,0,2,,1,1,2,2,2,2,2,2,,177,120, ,21240,120,14400
1003892304,1,01,2,5,02,248,0,2,,1,2,2,2,2,2,2,2,,240,240, ,9600,40,9600
1003892304,1,01,2,5,03,263,0,2,,2,1,2,2,2,2,2,2,,80, , ,960,12, 
1003892304,1,01,2,5,04,246,0,2,,2,1,2,2,2,2,2,2,,1, , ,2000,2000, 
1003892304,1,01,2,5,05,279,0,2,,1,1,2,2,2,2,1,2,,60,41, ,3840,64,2624
1003897510,1,02,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,8, , ,800,100, 
1003897510,1,02,1,5,02,251,0,2,,2,1,2,2,2,2,2,2,,3, , ,750,250, 
1003897510,1,02,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,1, , ,100,100, 
1003897510,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,5, , ,400,80, 
1003897510,1,02,1,5,05,279,0,2,,2,1,2,2,2,2,2,2,,46, , ,3220,70, 
1003897512,1,01,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,400,100, 
